painter,painterLabel,country,countryLabel,sitelinks
http://www.wikidata.org/entity/Q1810903,Jos Schijvens,http://www.wikidata.org/entity/Q29999,Kingdom of the Netherlands,2
http://www.wikidata.org/entity/Q1819338,Johannes Martinus van Hardeveld,http://www.wikidata.org/entity/Q29999,Kingdom of the Netherlands,2
http://www.wikidata.org/entity/Q1819531,Jan Wiebenga,http://www.wikidata.org/entity/Q29999,Kingdom of the Netherlands,2
http://www.wikidata.org/entity/Q1823444,Willem Diehl,http://www.wikidata.org/entity/Q29999,Kingdom of the Netherlands,2
http://www.wikidata.org/entity/Q1892314,Christiaan Posthumus Meyjes Jr.,http://www.wikidata.org/entity/Q29999,Kingdom of the Netherlands,2
http://www.wikidata.org/entity/Q1901009,Jacobus Pieter Stok,http://www.wikidata.org/entity/Q29999,Kingdom of the Netherlands,2
http://www.wikidata.org/entity/Q1917782,Dirk Stuurman,http://www.wikidata.org/entity/Q29999,Kingdom of the Netherlands,2
http://www.wikidata.org/entity/Q1921272,Gerrit Adriaans,http://www.wikidata.org/entity/Q29999,Kingdom of the Netherlands,2
http://www.wikidata.org/entity/Q1943001,Max van Huut,http://www.wikidata.org/entity/Q29999,Kingdom of the Netherlands,2
http://www.wikidata.org/entity/Q1947358,Gerrit Nijhuis,http://www.wikidata.org/entity/Q29999,Kingdom of the Netherlands,2
http://www.wikidata.org/entity/Q1960200,Jan Boterenbrood,http://www.wikidata.org/entity/Q29999,Kingdom of the Netherlands,2
http://www.wikidata.org/entity/Q1973542,Meindert Gerben Eelkema,http://www.wikidata.org/entity/Q29999,Kingdom of the Netherlands,2
http://www.wikidata.org/entity/Q1975202,Hendrik Sangster,http://www.wikidata.org/entity/Q29999,Kingdom of the Netherlands,2
http://www.wikidata.org/entity/Q1851696,Karel Muller,http://www.wikidata.org/entity/Q29999,Kingdom of the Netherlands,2
http://www.wikidata.org/entity/Q1852627,Jan van Gendt,http://www.wikidata.org/entity/Q29999,Kingdom of the Netherlands,2
http://www.wikidata.org/entity/Q1866447,Piet Springer,http://www.wikidata.org/entity/Q29999,Kingdom of the Netherlands,2
http://www.wikidata.org/entity/Q1868082,Thijs Asselbergs,http://www.wikidata.org/entity/Q29999,Kingdom of the Netherlands,2
http://www.wikidata.org/entity/Q1869440,Rinze Hamstra,http://www.wikidata.org/entity/Q29999,Kingdom of the Netherlands,2
http://www.wikidata.org/entity/Q1983075,Jan Mol,http://www.wikidata.org/entity/Q29999,Kingdom of the Netherlands,2
http://www.wikidata.org/entity/Q1988232,Arend Rothuizen,http://www.wikidata.org/entity/Q29999,Kingdom of the Netherlands,2
http://www.wikidata.org/entity/Q1990875,Hindrik Hoekzema,http://www.wikidata.org/entity/Q29999,Kingdom of the Netherlands,2
http://www.wikidata.org/entity/Q2008954,Emmanuel Corbey,http://www.wikidata.org/entity/Q29999,Kingdom of the Netherlands,2
http://www.wikidata.org/entity/Q2013365,Bert Brouwer,http://www.wikidata.org/entity/Q29999,Kingdom of the Netherlands,2
http://www.wikidata.org/entity/Q2017476,Lau Peters,http://www.wikidata.org/entity/Q29999,Kingdom of the Netherlands,2
http://www.wikidata.org/entity/Q2019359,Willem Jan Neutelings,http://www.wikidata.org/entity/Q29999,Kingdom of the Netherlands,2
http://www.wikidata.org/entity/Q2024118,Oscar De Breuck,http://www.wikidata.org/entity/Q29999,Kingdom of the Netherlands,2
http://www.wikidata.org/entity/Q2035476,Willem Kloos,http://www.wikidata.org/entity/Q29999,Kingdom of the Netherlands,2
http://www.wikidata.org/entity/Q2036765,Louis Kooken,http://www.wikidata.org/entity/Q29999,Kingdom of the Netherlands,2
http://www.wikidata.org/entity/Q2050554,Jan Vrijman,http://www.wikidata.org/entity/Q29999,Kingdom of the Netherlands,2
http://www.wikidata.org/entity/Q2051220,Willem Sprenger,http://www.wikidata.org/entity/Q29999,Kingdom of the Netherlands,2
http://www.wikidata.org/entity/Q2055472,Jans Boelens,http://www.wikidata.org/entity/Q29999,Kingdom of the Netherlands,2
http://www.wikidata.org/entity/Q2066238,Lucas Christiaan Dumont,http://www.wikidata.org/entity/Q29999,Kingdom of the Netherlands,2
http://www.wikidata.org/entity/Q2142022,Wilhelmus Johannes Maurits,http://www.wikidata.org/entity/Q29999,Kingdom of the Netherlands,2
http://www.wikidata.org/entity/Q2142059,Herman Sijmons,http://www.wikidata.org/entity/Q29999,Kingdom of the Netherlands,2
http://www.wikidata.org/entity/Q2148248,Pieter van de Wint,http://www.wikidata.org/entity/Q29999,Kingdom of the Netherlands,2
http://www.wikidata.org/entity/Q2155929,Hendrik Jan Nederhorst,http://www.wikidata.org/entity/Q29999,Kingdom of the Netherlands,2
http://www.wikidata.org/entity/Q2160780,Dick van Mourik,http://www.wikidata.org/entity/Q29999,Kingdom of the Netherlands,2
http://www.wikidata.org/entity/Q2163275,David Veilbrief,http://www.wikidata.org/entity/Q29999,Kingdom of the Netherlands,2
http://www.wikidata.org/entity/Q2163364,Pieter Dirk Stuurman,http://www.wikidata.org/entity/Q29999,Kingdom of the Netherlands,2
http://www.wikidata.org/entity/Q2167162,Jacques Hurks,http://www.wikidata.org/entity/Q29999,Kingdom of the Netherlands,2
http://www.wikidata.org/entity/Q2167672,J.G. Wattjes,http://www.wikidata.org/entity/Q29999,Kingdom of the Netherlands,2
