Source.Name,event,eventLabel,country,sitelinks,countryLabel,Column1,pointtime,duration
buildings_by_countries.csv,410,1906 Ecuador-Colombia earthquake,,8,Colombia,,,
buildings_by_countries.csv,411,Wager's Action,,8,Colombia,,,
buildings_by_countries.csv,412,1875 Cúcuta earthquake,,6,Colombia,,,
buildings_by_countries.csv,413,Battle of Vargas Swamp,,5,Colombia,,,
buildings_by_countries.csv,414,1922 Colombian presidential election,,5,Colombia,,,
buildings_by_countries.csv,415,1914 Colombian presidential election,,5,Colombia,,,
buildings_by_countries.csv,416,1930 Colombian presidential election,,5,Colombia,,,
buildings_by_countries.csv,417,1926 Colombian presidential election,,5,Colombia,,,
buildings_by_countries.csv,418,Thomson�E��EUrrutia Treaty,,5,Colombia,,,
buildings_by_countries.csv,419,Battle of Cúcuta,,4,Colombia,,,
buildings_by_countries.csv,420,1918 Colombian presidential election,,4,Colombia,,,
buildings_by_countries.csv,421,1892 Colombian presidential election,,4,Colombia,,,
buildings_by_countries.csv,422,1880 Colombian presidential election,,4,Colombia,,,
buildings_by_countries.csv,423,1884 Colombian presidential election,,4,Colombia,,,
buildings_by_countries.csv,424,1910 Colombian presidential election,,4,Colombia,,,
buildings_by_countries.csv,425,Johanna Expedition,,2,Comoros,,,
buildings_by_countries.csv,426,Action of 3 July 1810,,1,Comoros,,,
buildings_by_countries.csv,429,El Virilla train accident,,5,Costa Rica,,,
buildings_by_countries.csv,430,League War,,3,Costa Rica,,,
buildings_by_countries.csv,431,1913 Costa Rican general election,,3,Costa Rica,,,
buildings_by_countries.csv,432,1872 Costa Rican general election,,3,Costa Rica,,,
buildings_by_countries.csv,433,1882 in Costa Rica,,3,Costa Rica,,,
buildings_by_countries.csv,434,1917 Costa Rican coup d'état,,3,Costa Rica,,,
buildings_by_countries.csv,435,Annexation of Nicoya,,2,Costa Rica,,,
buildings_by_countries.csv,436,1919 Costa Rican general election,,2,Costa Rica,,,
buildings_by_countries.csv,437,1923 Costa Rican general election,,2,Costa Rica,,,
buildings_by_countries.csv,438,1928 Costa Rican general election,,2,Costa Rica,,,
buildings_by_countries.csv,439,1917 Costa Rican general election,,2,Costa Rica,,,
buildings_by_countries.csv,440,1932 Costa Rican general election,,2,Costa Rica,,,
buildings_by_countries.csv,441,1844 Costa Rican Head of State election,,2,Costa Rica,,,
buildings_by_countries.csv,442,1829 Costa Rican Head of State election,,2,Costa Rica,,,
buildings_by_countries.csv,443,1825 Costa Rican Head of State election,,2,Costa Rica,,,
buildings_by_countries.csv,444,1835 Costa Rican Head of State election,,2,Costa Rica,,,
buildings_by_countries.csv,445,1833 Costa Rican Head of State election,,2,Costa Rica,,,
buildings_by_countries.csv,446,1847 Costa Rican Head of State election,,2,Costa Rica,,,
buildings_by_countries.csv,447,1837 Costa Rican Head of State election,,2,Costa Rica,,,
buildings_by_countries.csv,448,Battle of Guinea,,8,Côte d'Ivoire,,,
buildings_by_countries.csv,449,Battle of Lissa,,32,Croatia,,,
buildings_by_countries.csv,450,Serbo-Bulgarian War,,32,Croatia,,,
buildings_by_countries.csv,451,Serbian Revolution,,27,Croatia,,,
buildings_by_countries.csv,452,Siege of Zara,,26,Croatia,,,
buildings_by_countries.csv,453,Siege of Zara,,26,Croatia,,,
buildings_by_countries.csv,454,Battle of Krbava Field,,25,Croatia,,,
buildings_by_countries.csv,455,Battle of Sisak,,18,Croatia,,,
buildings_by_countries.csv,456,Great Eastern Crisis,,18,Croatia,,,
buildings_by_countries.csv,457,Battle of Curzola,,17,Croatia,,,
buildings_by_countries.csv,458,Battle of Mursa Major,,16,Croatia,,,
buildings_by_countries.csv,459,1880 Zagreb earthquake,,16,Croatia,,,
buildings_by_countries.csv,460,Magnate conspiracy,,15,Croatia,,,
buildings_by_countries.csv,461,Battle of the Save,,15,Croatia,,,
buildings_by_countries.csv,462,1667 Dubrovnik earthquake,,15,Croatia,,,
buildings_by_countries.csv,463,HAŠK,,15,Croatia,,,
buildings_by_countries.csv,464,Battle of Lissa,,14,Croatia,,,
buildings_by_countries.csv,465,Uprising of Asen and Peter,,12,Croatia,,,
buildings_by_countries.csv,466,Battle of Pirano,,12,Croatia,,,
buildings_by_countries.csv,467,Battle of Gvozd Mountain,,11,Croatia,,,
buildings_by_countries.csv,468,Bombardment of Ancona,,10,Croatia,,,
buildings_by_countries.csv,472,Battle of Santiago de Cuba,,13,Cuba,,,
buildings_by_countries.csv,473,Cuba at the 1924 Summer Olympics,,12,Cuba,,,
buildings_by_countries.csv,474,1930 Central American and Caribbean Games,,9,Cuba,,,
buildings_by_countries.csv,475,Battle of Havana,,9,Cuba,,,
buildings_by_countries.csv,476,Battle of El Caney,,7,Cuba,,,
buildings_by_countries.csv,477,Battle of Havana (1748),,7,Cuba,,,
buildings_by_countries.csv,478,Battle of San Juan Hill,,7,Cuba,,,
buildings_by_countries.csv,479,Battle of Las Guasimas,,5,Cuba,,,
buildings_by_countries.csv,480,Battle of Santiago de Cuba,,5,Cuba,,,
buildings_by_countries.csv,481,1905 Cuban general election,,5,Cuba,,,
buildings_by_countries.csv,482,Battle of Dos Ríos,,4,Cuba,,,
buildings_by_countries.csv,483,Battle of Mal Tiempo,,4,Cuba,,,
buildings_by_countries.csv,484,Battle of Mariel,,4,Cuba,,,
buildings_by_countries.csv,485,1901 Cuban general election,,4,Cuba,,,
buildings_by_countries.csv,486,1916 Cuban general election,,4,Cuba,,,
buildings_by_countries.csv,487,1920 Cuban general election,,4,Cuba,,,
buildings_by_countries.csv,488,1908 Cuban general election,,4,Cuba,,,
buildings_by_countries.csv,489,Cyprus Convention,,14,Cyprus,,,
buildings_by_countries.csv,490,Siege of Citium,,2,Cyprus,,,
buildings_by_countries.csv,491,Battle of Chirokitia,,2,Cyprus,,,
buildings_by_countries.csv,492,Battle of Austerlitz,,70,Czech Republic,,,
buildings_by_countries.csv,493,Battle of White Mountain,,46,Czech Republic,,,
buildings_by_countries.csv,494,Battle of Königgrätz,,36,Czech Republic,,,
buildings_by_countries.csv,495,Peace of Prague,,30,Czech Republic,,,
buildings_by_countries.csv,496,Battle of Kolín,,24,Czech Republic,,,
buildings_by_countries.csv,497,Carlsbad Decrees,,24,Czech Republic,,,
buildings_by_countries.csv,498,peace of Prague,,24,Czech Republic,,,
buildings_by_countries.csv,499,battle of Prague (1757),,23,Czech Republic,,,
buildings_by_countries.csv,500,Battle of Lobositz,,21,Czech Republic,,,
buildings_by_countries.csv,501,Battle of Kulm,,21,Czech Republic,,,
buildings_by_countries.csv,502,Battle of Kulm,,21,Czech Republic,,,
buildings_by_countries.csv,503,Battle of Chotusitz,,19,Czech Republic,,,
buildings_by_countries.csv,504,Battle of Reichenberg,,18,Czech Republic,,,
buildings_by_countries.csv,505,Battle of Soor,,18,Czech Republic,,,
buildings_by_countries.csv,506,battle of Sablat,,16,Czech Republic,,,
buildings_by_countries.csv,507,Battle of Lipany,,16,Czech Republic,,,
buildings_by_countries.csv,508,battle of Jankau,,15,Czech Republic,,,
buildings_by_countries.csv,509,Battle of Domstadtl,,14,Czech Republic,,,
buildings_by_countries.csv,510,Upper Silesia plebiscite,,14,Czech Republic,,,
buildings_by_countries.csv,511,Ice Hockey European Championship 1912,,14,Czech Republic,,,
buildings_by_countries.csv,512,Battle of Jutland,,53,Denmark,,,
buildings_by_countries.csv,513,Battle of Jutland,,53,Denmark,,,
buildings_by_countries.csv,514,Treaty of Roskilde,,38,Denmark,,,
buildings_by_countries.csv,515,Battle of Copenhagen,,32,Denmark,,,
buildings_by_countries.csv,516,Battle of Svolder,,29,Denmark,,,
buildings_by_countries.csv,517,Battle of Svolder,,29,Denmark,,,
buildings_by_countries.csv,518,Denmark at the 1896 Summer Olympics,,28,Denmark,,,
buildings_by_countries.csv,519,Treaty of Copenhagen,,26,Denmark,,,
buildings_by_countries.csv,520,Battle of Dogger Bank,,25,Denmark,,,
buildings_by_countries.csv,521,Denmark at the 1900 Summer Olympics,,19,Denmark,,,
buildings_by_countries.csv,522,Denmark at the 1928 Summer Olympics,,18,Denmark,,,
buildings_by_countries.csv,523,Denmark at the 1908 Summer Olympics,,18,Denmark,,,
buildings_by_countries.csv,524,St. Lucia's flood,,17,Denmark,,,
buildings_by_countries.csv,525,Christmas flood of 1717,,17,Denmark,,,
buildings_by_countries.csv,526,Christmas flood of 1717,,17,Denmark,,,
buildings_by_countries.csv,527,Boldklubben 1909,,17,Denmark,,,
buildings_by_countries.csv,528,Boldklubben 1913,,17,Denmark,,,
buildings_by_countries.csv,529,Denmark at the 1920 Summer Olympics,,17,Denmark,,,
buildings_by_countries.csv,530,Denmark at the 1932 Summer Olympics,,17,Denmark,,,
buildings_by_countries.csv,531,Denmark at the 1924 Summer Olympics,,17,Denmark,,,
buildings_by_countries.csv,532,BīmāEl Revolt,,1,Djibouti,,,
buildings_by_countries.csv,533,Invasion of Dominica,,6,Dominica,,,
buildings_by_countries.csv,534,Invasion of Dominica,,6,Dominica,,,
buildings_by_countries.csv,535,1924 Dominican general election,,2,Dominica,,,
buildings_by_countries.csv,536,Action of 17 February 1783,,2,Dominica,,,
buildings_by_countries.csv,537,Capture of the El Mosquito,,1,Dominica,,,
buildings_by_countries.csv,541,Battle of the Mona Passage,,5,Dominican Republic,,,
buildings_by_countries.csv,542,Battle of Santo Domingo,,5,Dominican Republic,,,
buildings_by_countries.csv,543,Battle of Azua,,3,Dominican Republic,,,
buildings_by_countries.csv,544,1503 Spanish Jaragua expedition,,3,Dominican Republic,,,
buildings_by_countries.csv,545,Siege of Santo Domingo,,3,Dominican Republic,,,
buildings_by_countries.csv,546,Siege of Santo Domingo,,3,Dominican Republic,,,
buildings_by_countries.csv,547,Battle of Estrelleta,,2,Dominican Republic,,,
buildings_by_countries.csv,548,1929 Dominican Republic Constitutional Assembly election,,2,Dominican Republic,,,
buildings_by_countries.csv,549,Q5915172,,2,Dominican Republic,,,
buildings_by_countries.csv,550,Battle of Fuente del Rodeo,,2,Dominican Republic,,,
buildings_by_countries.csv,551,Action of 17 February 1783,,2,Dominican Republic,,,
buildings_by_countries.csv,552,1920 Santo Domingo Census,,2,Dominican Republic,,,
buildings_by_countries.csv,553,Battle of Guayacanas,,2,Dominican Republic,,,
buildings_by_countries.csv,554,Battle of Puerto Plata Harbor,,1,Dominican Republic,,,
buildings_by_countries.csv,555,Capture of the El Mosquito,,1,Dominican Republic,,,
buildings_by_countries.csv,556,1927 Dominican Republic Constitutional Assembly election,,1,Dominican Republic,,,
buildings_by_countries.csv,557,1924 Dominican Republic general election,,1,Dominican Republic,,,
buildings_by_countries.csv,558,Battle of Pichincha h,,15,Ecuador,,,
buildings_by_countries.csv,559,Ecuador at the 1924 Summer Olympics,,13,Ecuador,,,
buildings_by_countries.csv,560,1797 Riobamba earthquake,,12,Ecuador,,,
buildings_by_countries.csv,561,1906 Ecuador-Colombia earthquake,,8,Ecuador,,,
buildings_by_countries.csv,562,Guayaquil Conference,,6,Ecuador,,,
buildings_by_countries.csv,563,Q2890399,,5,Ecuador,,,
buildings_by_countries.csv,564,1905 Ecuadorian presidential election,,4,Ecuador,,,
buildings_by_countries.csv,565,1912 Ecuadorian presidential election,,4,Ecuador,,,
buildings_by_countries.csv,566,1920 Ecuadorian presidential election,,4,Ecuador,,,
buildings_by_countries.csv,567,1916 Ecuadorian presidential election,,4,Ecuador,,,
buildings_by_countries.csv,568,1932 Ecuadorian presidential election,,4,Ecuador,,,
buildings_by_countries.csv,569,1932 Ecuadorian presidential election,,4,Ecuador,,,
buildings_by_countries.csv,570,Battle of Tarqui,,4,Ecuador,,,
buildings_by_countries.csv,571,Battle of Iñaquito,,4,Ecuador,,,
buildings_by_countries.csv,572,Battle of Punta Malpelo,,4,Ecuador,,,
buildings_by_countries.csv,573,Battle of Camino Real,,4,Ecuador,,,
buildings_by_countries.csv,574,Liberal Revolution of 1895,,4,Ecuador,,,
buildings_by_countries.csv,575,Battle of Guayaquil,,4,Ecuador,,,
buildings_by_countries.csv,576,Battle of Guayaquil,,4,Ecuador,,,
buildings_by_countries.csv,577,"Ecuadorian constitutional referendum, 1869",,3,Ecuador,,,
buildings_by_countries.csv,578,Battle of the Nile,,43,Egypt,,,
buildings_by_countries.csv,579,Battle of the Pyramids,,38,Egypt,,,
buildings_by_countries.csv,580,Egyptian�E��EHittite peace treaty,,26,Egypt,,,
buildings_by_countries.csv,581,Battle of Abukir (1799),,25,Egypt,,,
buildings_by_countries.csv,582,Egyptian revolution of 1919,,25,Egypt,,,
buildings_by_countries.csv,583,Battle of Pelusium,,20,Egypt,,,
buildings_by_countries.csv,584,Egypt at the 1928 Summer Olympics,,19,Egypt,,,
buildings_by_countries.csv,585,Battle of Romani,,18,Egypt,,,
buildings_by_countries.csv,586,Battle of Romani,,18,Egypt,,,
buildings_by_countries.csv,587,Battle of Ridaniya,,17,Egypt,,,
buildings_by_countries.csv,588,Battle of Fariskur,,17,Egypt,,,
buildings_by_countries.csv,589,Battle of Abukir (1801),,16,Egypt,,,
buildings_by_countries.csv,590,Battle of Tel el-Kebir,,15,Egypt,,,
buildings_by_countries.csv,591,Egypt at the 1912 Summer Olympics,,15,Egypt,,,
buildings_by_countries.csv,592,Egypt at the 1920 Summer Olympics,,14,Egypt,,,
buildings_by_countries.csv,593,Egypt at the 1924 Summer Olympics,,14,Egypt,,,
buildings_by_countries.csv,594,Senussi Campaign,,14,Egypt,,,
buildings_by_countries.csv,595,Battle of the Delta,,14,Egypt,,,
buildings_by_countries.csv,596,Battle of the Delta,,14,Egypt,,,
buildings_by_countries.csv,597,Siege of Damietta,,13,Egypt,,,
buildings_by_countries.csv,598,Battle of Chalchuapa,,5,El Salvador,,,
buildings_by_countries.csv,599,Battle of Acajutla,,4,El Salvador,,,
buildings_by_countries.csv,600,1915 Salvadoran presidential election,,4,El Salvador,,,
buildings_by_countries.csv,601,1919 Salvadoran presidential election,,3,El Salvador,,,
buildings_by_countries.csv,602,1927 Salvadoran presidential election,,3,El Salvador,,,
buildings_by_countries.csv,603,1923 Salvadoran presidential election,,3,El Salvador,,,
buildings_by_countries.csv,604,Revolution of the 44,,3,El Salvador,,,
buildings_by_countries.csv,605,1931 Salvadoran general election,,3,El Salvador,,,
buildings_by_countries.csv,606,Amapala Pact,,2,El Salvador,,,
buildings_by_countries.csv,607,1932 Salvadoran legislative election,,2,El Salvador,,,
buildings_by_countries.csv,608,1928 Salvadoran legislative election,,2,El Salvador,,,
buildings_by_countries.csv,609,1931 Salvadoran coup d'état,,2,El Salvador,,,
buildings_by_countries.csv,610,Battle of Mejicanos,,1,El Salvador,,,
buildings_by_countries.csv,611,Q5929985,,1,El Salvador,,,
buildings_by_countries.csv,612,Q6143168,,1,El Salvador,,,
buildings_by_countries.csv,613,Q6550403,,1,El Salvador,,,
buildings_by_countries.csv,614,Q65994149,,1,El Salvador,,,
buildings_by_countries.csv,615,Q65994152,,1,El Salvador,,,
buildings_by_countries.csv,616,Treaty of Friendship and Alliance between El Salvador and Costa Rica of 1845,,1,El Salvador,,,
buildings_by_countries.csv,617,Convenio de San Andrés,,1,El Salvador,,,
buildings_by_countries.csv,618,Battle of Guinea,,8,Equatorial Guinea,,,
buildings_by_countries.csv,619,Battle of Dogali,,12,Eritrea,,,
buildings_by_countries.csv,620,Battle of Coatit,,9,Eritrea,,,
buildings_by_countries.csv,621,1921 Massawa earthquake,,7,Eritrea,,,
buildings_by_countries.csv,622,Italo-Ethiopian War of 1887�E��E1889,,7,Eritrea,,,
buildings_by_countries.csv,623,1915 Asmara earthquake,,5,Eritrea,,,
buildings_by_countries.csv,624,First Battle of Agordat,,4,Eritrea,,,
buildings_by_countries.csv,625,Battle of Gura,,4,Eritrea,,,
buildings_by_countries.csv,626,Battle of Agordat,,3,Eritrea,,,
buildings_by_countries.csv,627,Siege of Saati,,3,Eritrea,,,
buildings_by_countries.csv,628,BīmāEl Revolt,,1,Eritrea,,,
buildings_by_countries.csv,629,Battle of the Ice,,43,Estonia,,,
buildings_by_countries.csv,630,Battle of Narva,,36,Estonia,,,
buildings_by_countries.csv,631,Treaty of Tartu,,31,Estonia,,,
buildings_by_countries.csv,632,Battle of Lyndanisse,,23,Estonia,,,
buildings_by_countries.csv,633,Estonia at the 1928 Summer Olympics,,22,Estonia,,,
buildings_by_countries.csv,634,Estonia at the 1920 Summer Olympics,,20,Estonia,,,
buildings_by_countries.csv,635,Estonia at the 1924 Summer Olympics,,19,Estonia,,,
buildings_by_countries.csv,636,Treaty of Cardis,,18,Estonia,,,
buildings_by_countries.csv,637,Estonia at the 1932 Summer Olympics,,17,Estonia,,,
buildings_by_countries.csv,638,Estonia at the 1928 Winter Olympics,,16,Estonia,,,
buildings_by_countries.csv,639,Battle of Wesenberg,,15,Estonia,,,
buildings_by_countries.csv,640,1924 Estonian coup d'état attempt,,15,Estonia,,,
buildings_by_countries.csv,641,Battle of Ergeme,,14,Estonia,,,
buildings_by_countries.csv,642,Battle of ÁEland,,14,Estonia,,,
buildings_by_countries.csv,643,Battle of St. Matthew's Day,,14,Estonia,,,
buildings_by_countries.csv,644,Battle of Svensksund,,12,Estonia,,,
buildings_by_countries.csv,645,Battle of Svensksund,,12,Estonia,,,
buildings_by_countries.csv,646,Battle of Hummelshof,,11,Estonia,,,
buildings_by_countries.csv,647,Battle of Erastfer,,11,Estonia,,,
buildings_by_countries.csv,648,Battle of Karuse,,11,Estonia,,,
buildings_by_countries.csv,649,Battle of Adwa,,43,Ethiopia,,,
buildings_by_countries.csv,650,Battle of Amba Alagi,,14,Ethiopia,,,
buildings_by_countries.csv,651,Battle of Wayna Daga,,9,Ethiopia,,,
buildings_by_countries.csv,652,Italo-Ethiopian Treaty of 1928,,8,Ethiopia,,,
buildings_by_countries.csv,653,Battle of Shimbra Kure,,5,Ethiopia,,,
buildings_by_countries.csv,654,Ethiopian coup d'état of 1928,,4,Ethiopia,,,
buildings_by_countries.csv,655,Battle of Debre Tabor,,3,Ethiopia,,,
buildings_by_countries.csv,656,Q175513,,3,Ethiopia,,,
buildings_by_countries.csv,657,Battle of Guté Dili,,3,Ethiopia,,,
buildings_by_countries.csv,658,Battle of Segale,,3,Ethiopia,,,
buildings_by_countries.csv,659,Battle of Takusa,,2,Ethiopia,,,
buildings_by_countries.csv,660,Battle of Gomit,,2,Ethiopia,,,
buildings_by_countries.csv,661,1834 Jerusalem earthquake,,2,Ethiopia,,,
buildings_by_countries.csv,662,Battle of Anchem,,1,Ethiopia,,,
buildings_by_countries.csv,663,BīmāEl Revolt,,1,Ethiopia,,,
buildings_by_countries.csv,664,Q55663611,,1,Ethiopia,,,
buildings_by_countries.csv,665,First Fiji Expedition,,3,Fiji,,,
buildings_by_countries.csv,666,1929 Fijian general election,,3,Fiji,,,
buildings_by_countries.csv,667,1932 Fijian general election,,3,Fiji,,,
buildings_by_countries.csv,668,1871 Fijian general election,,2,Fiji,,,
buildings_by_countries.csv,669,1901 census of Fiji,,1,Fiji,,,
buildings_by_countries.csv,670,1891 census of Fiji,,1,Fiji,,,
buildings_by_countries.csv,671,1911 census of Fiji,,1,Fiji,,,
buildings_by_countries.csv,672,1905 Fijian general election,,1,Fiji,,,
buildings_by_countries.csv,673,1908 Fijian general election,,1,Fiji,,,
buildings_by_countries.csv,674,1917 Fijian general election,,1,Fiji,,,
buildings_by_countries.csv,675,1911 Fijian general election,,1,Fiji,,,
buildings_by_countries.csv,676,1914 Fijian general election,,1,Fiji,,,
buildings_by_countries.csv,677,1923 Fijian general election,,1,Fiji,,,
buildings_by_countries.csv,678,1920 Fijian general election,,1,Fiji,,,
