painter,painterLabel,country,countryLabel,sitelinks
http://www.wikidata.org/entity/Q5200984,Cyro dos Anjos,http://www.wikidata.org/entity/Q155,Brazil,6
http://www.wikidata.org/entity/Q5340538,Eduardo Blanco,http://www.wikidata.org/entity/Q717,Venezuela,6
http://www.wikidata.org/entity/Q5367603,Elsie Lessa,http://www.wikidata.org/entity/Q155,Brazil,6
http://www.wikidata.org/entity/Q6110719,Rodrigo Hasbún,http://www.wikidata.org/entity/Q750,Bolivia,6
http://www.wikidata.org/entity/Q6298382,João Silvério Trevisan,http://www.wikidata.org/entity/Q155,Brazil,6
http://www.wikidata.org/entity/Q10270436,Edla Van Steen,http://www.wikidata.org/entity/Q155,Brazil,6
http://www.wikidata.org/entity/Q10272598,Emília Moncorvo Bandeira de Melo,http://www.wikidata.org/entity/Q155,Brazil,6
http://www.wikidata.org/entity/Q9652397,Beatriz Bracher,http://www.wikidata.org/entity/Q155,Brazil,6
http://www.wikidata.org/entity/Q10391755,Viriato Correia,http://www.wikidata.org/entity/Q155,Brazil,6
http://www.wikidata.org/entity/Q10326677,Marques Rebelo,http://www.wikidata.org/entity/Q155,Brazil,6
http://www.wikidata.org/entity/Q9612519,Ana Paula Maia,http://www.wikidata.org/entity/Q155,Brazil,6
http://www.wikidata.org/entity/Q23409800,Andrés Felipe Solano,http://www.wikidata.org/entity/Q739,Colombia,6
http://www.wikidata.org/entity/Q28595224,Ana Arzoumanian,http://www.wikidata.org/entity/Q414,Argentina,6
http://www.wikidata.org/entity/Q968697,Sylvia Iparraguirre,http://www.wikidata.org/entity/Q414,Argentina,5
http://www.wikidata.org/entity/Q1043099,Carlos Nejar,http://www.wikidata.org/entity/Q155,Brazil,5
http://www.wikidata.org/entity/Q1446393,Oscar Collazos,http://www.wikidata.org/entity/Q739,Colombia,5
http://www.wikidata.org/entity/Q1905941,Gustavo Corção,http://www.wikidata.org/entity/Q155,Brazil,5
http://www.wikidata.org/entity/Q2336048,Zé Rodrix,http://www.wikidata.org/entity/Q155,Brazil,5
http://www.wikidata.org/entity/Q3470337,Antônio Olinto,http://www.wikidata.org/entity/Q155,Brazil,5
http://www.wikidata.org/entity/Q3849002,Rodolfo Teófilo,http://www.wikidata.org/entity/Q155,Brazil,5
http://www.wikidata.org/entity/Q4712064,Alberto Guzik,http://www.wikidata.org/entity/Q155,Brazil,5
http://www.wikidata.org/entity/Q4726237,Alicia Borinsky,http://www.wikidata.org/entity/Q414,Argentina,5
http://www.wikidata.org/entity/Q4760090,André Vianco,http://www.wikidata.org/entity/Q155,Brazil,5
http://www.wikidata.org/entity/Q4778509,Aníbal Machado,http://www.wikidata.org/entity/Q155,Brazil,5
http://www.wikidata.org/entity/Q5707233,Arturo Fontaine Talavera,http://www.wikidata.org/entity/Q298,Chile,5
http://www.wikidata.org/entity/Q6298161,João Gilberto Noll,http://www.wikidata.org/entity/Q155,Brazil,5
http://www.wikidata.org/entity/Q6527878,Margarida Teresa da Silva e Orta,http://www.wikidata.org/entity/Q155,Brazil,5
http://www.wikidata.org/entity/Q6757923,Marcos Rey,http://www.wikidata.org/entity/Q155,Brazil,5
http://www.wikidata.org/entity/Q10266505,Diná Silveira de Queirós,http://www.wikidata.org/entity/Q155,Brazil,5
http://www.wikidata.org/entity/Q10280325,Fausto Fawcett,http://www.wikidata.org/entity/Q155,Brazil,5
http://www.wikidata.org/entity/Q10320754,Luiz Gonzaga Duque Estrada,http://www.wikidata.org/entity/Q155,Brazil,5
http://www.wikidata.org/entity/Q10325924,Maria José Dupré,http://www.wikidata.org/entity/Q155,Brazil,5
http://www.wikidata.org/entity/Q10308660,Josué Montello,http://www.wikidata.org/entity/Q155,Brazil,5
http://www.wikidata.org/entity/Q10389092,Vange Leonel,http://www.wikidata.org/entity/Q155,Brazil,5
http://www.wikidata.org/entity/Q10330446,Mino Carta,http://www.wikidata.org/entity/Q155,Brazil,5
http://www.wikidata.org/entity/Q10360906,Ribeiro Couto,http://www.wikidata.org/entity/Q155,Brazil,5
http://www.wikidata.org/entity/Q10311812,João Manuel Pereira da Silva,http://www.wikidata.org/entity/Q155,Brazil,5
http://www.wikidata.org/entity/Q436241,Renée Ferrer de Arréllaga,http://www.wikidata.org/entity/Q733,Paraguay,4
http://www.wikidata.org/entity/Q513067,Joyce Cavalccante,http://www.wikidata.org/entity/Q155,Brazil,4
http://www.wikidata.org/entity/Q1150820,Cícero Sandroni,http://www.wikidata.org/entity/Q155,Brazil,4
http://www.wikidata.org/entity/Q1789951,Carlos Castelo Branco,http://www.wikidata.org/entity/Q155,Brazil,4
http://www.wikidata.org/entity/Q2140267,Reina Roffé,http://www.wikidata.org/entity/Q414,Argentina,4
http://www.wikidata.org/entity/Q2900543,Ryoki Inoue,http://www.wikidata.org/entity/Q155,Brazil,4
http://www.wikidata.org/entity/Q3076222,Nilto Maciel,http://www.wikidata.org/entity/Q155,Brazil,4
http://www.wikidata.org/entity/Q3161626,Jan Carew,http://www.wikidata.org/entity/Q734,Guyana,4
http://www.wikidata.org/entity/Q3826375,César Atahualpa Rodríguez,http://www.wikidata.org/entity/Q419,Peru,4
http://www.wikidata.org/entity/Q3719806,Eduardo González Viaña,http://www.wikidata.org/entity/Q419,Peru,4
http://www.wikidata.org/entity/Q4777660,Antônio Gonçalves Teixeira e Sousa,http://www.wikidata.org/entity/Q155,Brazil,4
http://www.wikidata.org/entity/Q5042107,Carlos Gamerro,http://www.wikidata.org/entity/Q414,Argentina,4
http://www.wikidata.org/entity/Q5290431,Domingos Olímpio,http://www.wikidata.org/entity/Q155,Brazil,4
http://www.wikidata.org/entity/Q5951840,Juan Pablo Plata Figueroa,http://www.wikidata.org/entity/Q739,Colombia,4
