0,1,2,3,4,5,6,7,8
Colombia,34,Caterine Ibargüen,http://www.wikidata.org/entity/Q6348,wd:Q6348,13073133,"Colombian athlete competing in high jump, long jump and triple jump","Caterine Ibargüen Mena ODB (born 12 February 1984) is a retired Colombian athlete competing in high jump, long jump and triple jump. Her notable achievements include a gold medal at the 2016 Summer Olympics, silver medal in the 2012 Summer Olympics, two gold medals in the IAAF World Championships in Athletics, and two gold medals in the 2011 Pan American Games and 2015 Pan American Games.

",https://en.wikipedia.org/wiki/Caterine_Ibarg%C3%BCen
Comoros,13,Feta Ahamada,http://www.wikidata.org/entity/Q369779,wd:Q369779,19068569,French-Comorian sprinter,"Feta Ahamada (born 24 June 1987) is a track and field sprint athlete who competes internationally for Comoros. She has competed at both the 2008 Summer Olympics in Beijing, China, and at the 2012 Games in London, United Kingdom.",https://en.wikipedia.org/wiki/Feta_Ahamada
Costa Rica,27,Claudia Maria Poll,http://www.wikidata.org/entity/Q233560,wd:Q233560,1191769,Costa Rican swimmer,"Claudia María Poll Ahrens (born 21 December 1972) is a former Costa Rican swimmer who competed in the 200 m to 800 m freestyle events. She is Costa Rica's only Olympic gold-medalist, having won the country's first Olympic gold medals at the 1996 Olympics in the 200 meter freestyle. She is a multiple national record holder in the freestyle events.
Her sister, Silvia, won Costa Rica's first Olympic medal, the silver medal, at the 1988 Games. As of 2021, Claudia and Silvia are the only Costa Ricans to have won a medal at an Olympics. Claudia also competed at the 2000 Olympics, where she won two bronze medals.
Moreover, she was the first person from Central America to win a gold medal, and the only person to do so, until the 2008 Olympic Games when Irving Saladino of Panama won a gold medal.",https://en.wikipedia.org/wiki/Claudia_Poll
Croatia,45,Janica Kostelić,http://www.wikidata.org/entity/Q10091,wd:Q10091,488544,Croatian alpine skier,"Janica Kostelić (Croatian pronunciation: [janitsa kostelitɕ]; born 5 January 1982) is a Croatian former alpine ski racer. She is a four-time Olympic gold medalist. In addition to the Olympics, she won five gold medals at the World Championships. In World Cup competition, she won thirty individual races, three overall titles, three slalom titles, and four combined titles. Kostelic's accomplishments in professional skiing have led some commentators, writers, and fellow ski racers to regard her as the greatest female ski racer of all time.",https://en.wikipedia.org/wiki/Janica_Kosteli%C4%87
Cuba,29,Idalys Ortiz,http://www.wikidata.org/entity/Q2084858,wd:Q2084858,27643388,Cuban judoka,"Idalys Ortiz Bocourt (born 27 September 1989) is a Cuban judoka. She competed in the over 78 kg division at the 2008, 2012 and 2016 Olympics and won a medal on each occasion. She won the silver medal in the women's +78 kg event at the 2020 Summer Olympics held in Tokyo, Japan.",https://en.wikipedia.org/wiki/Idalys_Ortiz
Cyprus,14,Eleni Artymata,http://www.wikidata.org/entity/Q127052,wd:Q127052,24032487,Cypriot sprinter,"Eleni Artymata (Greek: Ελένη Αρτυματά, born 16 May 1986 in Paralimni) is a track and field sprint athlete, who competes internationally for Cyprus.",https://en.wikipedia.org/wiki/Eleni_Artymata
Czech Republic,92,Martina Navratilova,http://www.wikidata.org/entity/Q54545,wd:Q54545,198092,American-Czech tennis player,"Martina Navratilova (Czech: Martina Navrátilová [ˈmarcɪna ˈnavraːcɪlovaː] (listen); née Šubertová [ˈʃubɛrtovaː]; born October 18, 1956) is a Czech–born American former professional tennis player. Widely considered among the greatest tennis players of all time, Navratilova won 18 major singles titles, 31 major women's doubles titles, and 10 major mixed doubles titles, for a combined total of 59 major titles, the most in the Open Era. Alongside Chris Evert, her greatest rival, Navratilova dominated women's tennis in the 1970s and 1980s.
Navratilova was ranked as the world No. 1 in singles for a total of 332 weeks (second only to Steffi Graf), and for a record 237 weeks in doubles, making her the only player in history to have held the top spot in both disciplines for over 200 weeks. She won 167 top-level singles titles and 177 doubles titles, both the Open Era records. She won a record six consecutive singles majors across 1983 and 1984 while simultaneously winning the Grand Slam in doubles. Navratilova claims the best professional season winning percentage, 98.8% in 1983 (going 98–1 for the season), and the longest all-surface winning streak of 74 straight match wins. She reached the Wimbledon singles final 12 times, including for nine consecutive years from 1982 through 1990, and won the title a record nine times. Navratilova is one of the three tennis players, along with Margaret Court and Doris Hart, to have accomplished a career Grand Slam in singles, doubles, and mixed doubles, called the career ""Boxed Set"". She won her last major title, the mixed doubles crown at the 2006 US Open, shortly before her 50th birthday, and 32 years after her first major title in 1974.
Originally from Czechoslovakia, Navratilova was stripped of her citizenship when, in 1975 at age 18, she asked the United States for political asylum and was granted temporary residence. She became a US citizen in 1981. On January 9, 2008, Navratilova acquired Czech citizenship, thus becoming a dual citizen. She stated she has not renounced her U.S. citizenship nor does she plan to do so, and that reclaiming Czech nationality was not politically motivated. Navratilova has been openly lesbian since 1981, and has been an activist for exclusively LGB issues, she is a prominent anti-trans activist, including supporting anti-trans legislation and being patron of an exclusively anti-trans organisation The Lesbian Project.

",https://en.wikipedia.org/wiki/Martina_Navratilova
Democratic Republic of the Congo,15,Onema Grace Geyoro,http://www.wikidata.org/entity/Q18578093,wd:Q18578093,52275477,French association football player,"Onema Grace Geyoro (born 2 July 1997) is a professional footballer who plays as a defensive midfielder for French Division 1 Féminine club Paris Saint-Germain, which she also captains. Born in the Democratic Republic of the Congo, she plays for the France national team.

",https://en.wikipedia.org/wiki/Grace_Geyoro
Denmark,69,Caroline Wozniacki,http://www.wikidata.org/entity/Q30767,wd:Q30767,2276820,Danish professional tennis player,"Caroline Wozniacki  (Danish: [kʰɑʁoˈliːnə vʌsniˈɑkʰi]; born 11 July 1990) is a Danish former professional tennis player. She was ranked world No. 1 in singles for a total of 71 weeks, including at the end of 2010 and 2011. She achieved the top ranking for the first time on 11 October 2010, becoming the 20th player in the Open era and the first woman from a Scandinavian country to hold the top position. In 2018, she became the first Dane to win a Grand Slam singles title, after winning the 2018 Australian Open.
Known for her footwork and defensive abilities, Wozniacki won 30 WTA singles titles (including six in both 2010 and 2011, the most in a year by a WTA player from 2008–2011) and two doubles titles. A junior Grand Slam champion, she won the 2006 Wimbledon girls' singles title over Magdaléna Rybáriková, and was voted the WTA Newcomer of the Year in 2008. She won a Grand Slam singles title at the 2018 Australian Open, beating Simona Halep and becoming the first Dane to win a Grand Slam singles title. Previously, she had reached two Grand Slam finals at the US Open, falling to Kim Clijsters in 2009 and to her friend Serena Williams at the 2014 US Open. Wozniacki also won the season-ending WTA Finals in Singapore in 2017, beating Venus Williams, after finishing runner-up to Clijsters at the event in 2010. Her other major career highlights include winning three Premier Mandatory and three Premier 5 titles, reaching four Grand Slam semifinals (the 2011 Australian Open and the 2010, 2011 and 2016 US Opens, three Grand Slam quarterfinals (the 2012 Australian Open and the 2010 and 2017 French Opens), and the quarterfinals at the 2012 London Olympics.
Wozniacki retired on 24 January 2020, following a third-round loss at the Australian Open. She became an ESPN commentator in 2022.",https://en.wikipedia.org/wiki/Caroline_Wozniacki
Djibouti,11,Sally Raguib,http://www.wikidata.org/entity/Q2370576,wd:Q2370576,36587237,judoka,"Sally Raguib (born 8 September 1996) is a Djiboutian judoka. She competed in the Women's 57 kg event at the 2012 Summer Olympics. At the 2012 Olympic games, Raguib lost against Corina Stefan of Romania. In addition to the Olympic games, Sally Raguib has competed in multiple African Championships and the World Championships in Ljubljana in 2013.",https://en.wikipedia.org/wiki/Sally_Raguib
Dominica,13,Thea LaFond,http://www.wikidata.org/entity/Q26924381,wd:Q26924381,51579523,Dominican triple jumper,"Thea Noeliva LaFond (born April 5, 1994) is a triple jumper from Dominica.",https://en.wikipedia.org/wiki/Thea_LaFond
Dominican Republic,33,Mary Joe Fernández,http://www.wikidata.org/entity/Q53421,wd:Q53421,978947,American tennis player,"Mary Joe Fernández Godsick (born María José Fernández; August 19, 1971) is an American former professional tennis player, who reached a career-high ranking of world No. 4 in both singles and doubles. In singles, Fernández was the runner-up at the 1990 and 1992 Australian Open, and the 1993 French Open. She also won a bronze medal at the 1992 Summer Olympics. In doubles, she won the 1991 Australian Open with Patty Fendick and the 1996 French Open with Lindsay Davenport, plus two Olympic gold medals.",https://en.wikipedia.org/wiki/Mary_Joe_Fern%C3%A1ndez
